nohup: ignoring input
CuDNN: True
GPU available: True
Status: train
Seg:  False
Train file: data/ccg/train.ccg
Dev file: data/ccg/dev.ccg
Test file: data/ccg/test.ccg
Raw file: None
Model saved to: data/ccg/saved_model.
Word Embedding: glove
Embedding:
     pretrain word:400000, prefect match:22698, case_match:13730, oov:4940, oov%:0.119413087094
Training model...
DATA SUMMARY START:
     Tag          scheme: NoSeg
     MAX SENTENCE LENGTH: 512
     MAX   WORD   LENGTH: -1
     Number   normalized: True
     Word  alphabet size: 41369
     Char  alphabet size: 79
     Label alphabet size: 427
     Word embedding size: 100
     Char embedding size: 30
     Train instance number: 39604
     Dev   instance number: 1913
     Test  instance number: 2407
     Raw   instance number: 0
     Hyperpara  iteration: 100
     Hyperpara  batch size: 10
     Hyperpara          lr: 0.015
     Hyperpara    lr_decay: 0
     Hyperpara     HP_clip: 5.0
     Hyperpara    momentum: 0
     Hyperpara  hidden_dim: 200
     Hyperpara     dropout: 0.5
     Hyperpara  lstm_layer: 1
     Hyperpara      bilstm: True
     Hyperpara         GPU: True
     Hyperpara    use_char: True
             Char_features: LSTM
DATA SUMMARY END.
Data setting saved to file:  data/ccg/saved_model..dset
build batched bilstm...
build batched char bilstm...
Epoch: 0/100
 Learning rate is setted as: 0.015
Epoch: 0 training finished. Time: 541.14s, speed: 73.19st/s,  total loss: 847361.386917
gold_num =  0  pred_num =  0  right_num =  0
Dev: time: 9.93s speed: 193.06st/s; acc: 0.8884
Exceed previous best acc score: -1
gold_num =  0  pred_num =  0  right_num =  0
Test: time: 12.31s, speed: 196.36st/s; acc: 0.8890
Epoch: 1/100
 Learning rate is setted as: 0.015
     Instance: 500; Time: 7.01s; loss: 7028.0973; acc: 10474.0/12328.0=0.8496
     Instance: 1000; Time: 7.18s; loss: 6813.0895; acc: 20593.0/24183.0=0.8515
     Instance: 1500; Time: 6.84s; loss: 6650.5856; acc: 30742.0/36079.0=0.8521
     Instance: 2000; Time: 7.18s; loss: 7211.7761; acc: 40698.0/47848.0=0.8506
     Instance: 2500; Time: 7.08s; loss: 6134.0565; acc: 50452.0/59206.0=0.8521
     Instance: 3000; Time: 6.24s; loss: 6860.9192; acc: 60799.0/71313.0=0.8526
     Instance: 3500; Time: 5.43s; loss: 6532.3796; acc: 70410.0/82588.0=0.8525
     Instance: 4000; Time: 5.42s; loss: 6418.0836; acc: 80202.0/94055.0=0.8527
     Instance: 4500; Time: 5.65s; loss: 6961.7342; acc: 90070.0/105699.0=0.8521
     Instance: 5000; Time: 5.46s; loss: 6818.9294; acc: 99985.0/117346.0=0.8521
     Instance: 5500; Time: 5.50s; loss: 6748.9698; acc: 109711.0/128812.0=0.8517
     Instance: 6000; Time: 5.54s; loss: 6864.8702; acc: 119869.0/140705.0=0.8519
     Instance: 6500; Time: 5.58s; loss: 6685.6418; acc: 129715.0/152265.0=0.8519
     Instance: 7000; Time: 5.60s; loss: 6545.0750; acc: 139747.0/163982.0=0.8522
     Instance: 7500; Time: 5.51s; loss: 6889.3500; acc: 149529.0/175516.0=0.8519
     Instance: 8000; Time: 6.07s; loss: 6470.4403; acc: 159752.0/187458.0=0.8522
     Instance: 8500; Time: 6.95s; loss: 6851.7574; acc: 170014.0/199517.0=0.8521
     Instance: 9000; Time: 6.88s; loss: 6346.0191; acc: 179697.0/210844.0=0.8523
     Instance: 9500; Time: 6.93s; loss: 6927.8188; acc: 189767.0/222716.0=0.8521
     Instance: 10000; Time: 7.06s; loss: 6891.9923; acc: 200215.0/234959.0=0.8521
     Instance: 10500; Time: 7.04s; loss: 6633.6256; acc: 210156.0/246594.0=0.8522
     Instance: 11000; Time: 6.93s; loss: 6642.9592; acc: 220442.0/258566.0=0.8526
